operation,runtime
INSERT key_101,0.0025086402893066406
SELECT key_101,0.0010013580322265625
INSERT key_102,0.0020046234130859375
SELECT key_102,0.0010006427764892578
INSERT key_103,0.0029985904693603516
SELECT key_103,0.0
INSERT key_104,0.0032384395599365234
SELECT key_104,0.0011548995971679688
INSERT key_105,0.0025093555450439453
SELECT key_105,0.0
INSERT key_106,0.002999544143676758
SELECT key_106,0.00099945068359375
INSERT key_107,0.002115011215209961
SELECT key_107,0.0015044212341308594
INSERT key_108,0.003004789352416992
SELECT key_108,0.0
INSERT key_109,0.0035085678100585938
SELECT key_109,0.0
INSERT key_110,0.0033388137817382812
SELECT key_110,0.00099945068359375
INSERT key_111,0.0020003318786621094
SELECT key_111,0.0009992122650146484
INSERT key_112,0.003000020980834961
SELECT key_112,0.0009996891021728516
INSERT key_113,0.0025086402893066406
SELECT key_113,0.0
INSERT key_114,0.0030002593994140625
SELECT key_114,0.0
INSERT key_115,0.003999233245849609
SELECT key_115,0.001085519790649414
INSERT key_116,0.0030045509338378906
SELECT key_116,0.0
INSERT key_117,0.002999544143676758
SELECT key_117,0.0010013580322265625
INSERT key_118,0.0019989013671875
SELECT key_118,0.0020835399627685547
INSERT key_119,0.0020003318786621094
SELECT key_119,0.0009999275207519531
INSERT key_120,0.0029993057250976562
SELECT key_120,0.0
INSERT key_121,0.0022296905517578125
SELECT key_121,0.0010039806365966797
INSERT key_122,0.0036385059356689453
SELECT key_122,0.0
INSERT key_123,0.0030002593994140625
SELECT key_123,0.0010018348693847656
INSERT key_124,0.003086090087890625
SELECT key_124,0.0010037422180175781
INSERT key_125,0.0030832290649414062
SELECT key_125,0.000919342041015625
INSERT key_126,0.003505229949951172
SELECT key_126,0.0
INSERT key_127,0.003003358840942383
SELECT key_127,0.0010004043579101562
INSERT key_128,0.003214120864868164
SELECT key_128,0.0
INSERT key_129,0.005550861358642578
SELECT key_129,0.00099945068359375
INSERT key_130,0.001999378204345703
SELECT key_130,0.00099945068359375
INSERT key_131,0.0030143260955810547
SELECT key_131,0.0
INSERT key_132,0.0028634071350097656
SELECT key_132,0.0
INSERT key_133,0.004506826400756836
SELECT key_133,0.0
INSERT key_134,0.002506256103515625
SELECT key_134,0.0010030269622802734
INSERT key_135,0.001996755599975586
SELECT key_135,0.0009999275207519531
INSERT key_136,0.0019998550415039062
SELECT key_136,0.0
INSERT key_137,0.0030884742736816406
SELECT key_137,0.0011751651763916016
INSERT key_138,0.0019991397857666016
SELECT key_138,0.0010013580322265625
INSERT key_139,0.0019986629486083984
SELECT key_139,0.0
INSERT key_140,0.0020008087158203125
SELECT key_140,0.0015044212341308594
INSERT key_141,0.002003908157348633
SELECT key_141,0.0010001659393310547
INSERT key_142,0.003000020980834961
SELECT key_142,0.0
INSERT key_143,0.002999544143676758
SELECT key_143,0.0
INSERT key_144,0.003033161163330078
SELECT key_144,0.0
INSERT key_145,0.00400090217590332
SELECT key_145,0.0010042190551757812
INSERT key_146,0.001996755599975586
SELECT key_146,0.0015053749084472656
INSERT key_147,0.0025076866149902344
SELECT key_147,0.0010044574737548828
INSERT key_148,0.0031766891479492188
SELECT key_148,0.0005040168762207031
INSERT key_149,0.0025076866149902344
SELECT key_149,0.0010039806365966797
INSERT key_150,0.002021312713623047
SELECT key_150,0.0
INSERT key_151,0.0029997825622558594
SELECT key_151,0.0
INSERT key_152,0.003000020980834961
SELECT key_152,0.0
INSERT key_153,0.003195047378540039
SELECT key_153,0.0005023479461669922
INSERT key_154,0.0020036697387695312
SELECT key_154,0.00099945068359375
INSERT key_155,0.002003192901611328
SELECT key_155,0.0009982585906982422
INSERT key_156,0.003072977066040039
SELECT key_156,0.0010039806365966797
INSERT key_157,0.001997709274291992
SELECT key_157,0.0015041828155517578
INSERT key_158,0.002004384994506836
SELECT key_158,0.0
INSERT key_159,0.004506826400756836
SELECT key_159,0.0
INSERT key_160,0.003000497817993164
SELECT key_160,0.0010018348693847656
INSERT key_161,0.0019991397857666016
SELECT key_161,0.0009996891021728516
INSERT key_162,0.0035126209259033203
SELECT key_162,0.0
INSERT key_163,0.003000020980834961
SELECT key_163,0.0010006427764892578
INSERT key_164,0.002502918243408203
SELECT key_164,0.001009225845336914
INSERT key_165,0.0020008087158203125
SELECT key_165,0.0009996891021728516
INSERT key_166,0.0029985904693603516
SELECT key_166,0.0
INSERT key_167,0.002009153366088867
SELECT key_167,0.0010037422180175781
INSERT key_168,0.0040018558502197266
SELECT key_168,0.0010006427764892578
INSERT key_169,0.0029990673065185547
SELECT key_169,0.0
INSERT key_170,0.00251007080078125
SELECT key_170,0.0010046958923339844
INSERT key_171,0.002999544143676758
SELECT key_171,0.0019989013671875
INSERT key_172,0.0025033950805664062
SELECT key_172,0.0
INSERT key_173,0.0020055770874023438
SELECT key_173,0.0009989738464355469
INSERT key_174,0.0020003318786621094
SELECT key_174,0.0012536048889160156
INSERT key_175,0.002250194549560547
SELECT key_175,0.0017139911651611328
INSERT key_176,0.003809213638305664
SELECT key_176,0.0
INSERT key_177,0.0029997825622558594
SELECT key_177,0.0009996891021728516
INSERT key_178,0.0030205249786376953
SELECT key_178,0.0
INSERT key_179,0.0030002593994140625
SELECT key_179,0.0011200904846191406
INSERT key_180,0.0025081634521484375
SELECT key_180,0.0009992122650146484
INSERT key_181,0.003102540969848633
SELECT key_181,0.0
INSERT key_182,0.0030012130737304688
SELECT key_182,0.0
INSERT key_183,0.0019989013671875
SELECT key_183,0.0009999275207519531
INSERT key_184,0.003358602523803711
SELECT key_184,0.0005040168762207031
INSERT key_185,0.0030040740966796875
SELECT key_185,0.0
INSERT key_186,0.0029990673065185547
SELECT key_186,0.001001119613647461
INSERT key_187,0.003511190414428711
SELECT key_187,0.0
INSERT key_188,0.0029993057250976562
SELECT key_188,0.0010004043579101562
INSERT key_189,0.003999948501586914
SELECT key_189,0.0
INSERT key_190,0.0030889511108398438
SELECT key_190,0.0009989738464355469
INSERT key_191,0.003000974655151367
SELECT key_191,0.0
INSERT key_192,0.0030128955841064453
SELECT key_192,0.001007080078125
INSERT key_193,0.00251007080078125
SELECT key_193,0.00099945068359375
INSERT key_194,0.003507852554321289
SELECT key_194,0.0015039443969726562
INSERT key_195,0.003010272979736328
SELECT key_195,0.0
INSERT key_196,0.003000020980834961
SELECT key_196,0.0009999275207519531
INSERT key_197,0.0029990673065185547
SELECT key_197,0.0
INSERT key_198,0.003108978271484375
SELECT key_198,0.0
INSERT key_199,0.003000497817993164
SELECT key_199,0.0
INSERT key_200,0.0029997825622558594
SELECT key_200,0.00099945068359375
INSERT key_201,0.0030629634857177734
SELECT key_201,0.0
INSERT key_202,0.0035085678100585938
SELECT key_202,0.0
INSERT key_203,0.0035033226013183594
SELECT key_203,0.0
INSERT key_204,0.003003358840942383
SELECT key_204,0.0010006427764892578
INSERT key_205,0.0019998550415039062
SELECT key_205,0.001001119613647461
INSERT key_206,0.0031805038452148438
SELECT key_206,0.0
INSERT key_207,0.002978801727294922
SELECT key_207,0.0
INSERT key_208,0.0030002593994140625
SELECT key_208,0.0
INSERT key_209,0.0030007362365722656
SELECT key_209,0.0
INSERT key_210,0.003106355667114258
SELECT key_210,0.0009975433349609375
INSERT key_211,0.0026960372924804688
SELECT key_211,0.0005080699920654297
INSERT key_212,0.002003908157348633
SELECT key_212,0.0015561580657958984
INSERT key_213,0.00295257568359375
SELECT key_213,0.0010616779327392578
INSERT key_214,0.004031658172607422
SELECT key_214,0.0
INSERT key_215,0.0025098323822021484
SELECT key_215,0.0010044574737548828
INSERT key_216,0.002999544143676758
SELECT key_216,0.0
INSERT key_217,0.003008604049682617
SELECT key_217,0.0
INSERT key_218,0.005015850067138672
SELECT key_218,0.0
INSERT key_219,0.002640247344970703
SELECT key_219,0.0010037422180175781
INSERT key_220,0.002551555633544922
SELECT key_220,0.0010008811950683594
INSERT key_221,0.003999233245849609
SELECT key_221,0.0015053749084472656
INSERT key_222,0.002506732940673828
SELECT key_222,0.0010051727294921875
INSERT key_223,0.0019998550415039062
SELECT key_223,0.0009999275207519531
INSERT key_224,0.004999399185180664
SELECT key_224,0.0
INSERT key_225,0.003031015396118164
SELECT key_225,0.0010046958923339844
INSERT key_226,0.0029997825622558594
SELECT key_226,0.0010018348693847656
INSERT key_227,0.004004001617431641
SELECT key_227,0.0
INSERT key_228,0.0030050277709960938
SELECT key_228,0.001001119613647461
INSERT key_229,0.0029976367950439453
SELECT key_229,0.0
INSERT key_230,0.003081083297729492
SELECT key_230,0.001001596450805664
INSERT key_231,0.0029990673065185547
SELECT key_231,0.0
INSERT key_232,0.004000663757324219
SELECT key_232,0.0
INSERT key_233,0.0030732154846191406
SELECT key_233,0.0010008811950683594
INSERT key_234,0.0029990673065185547
SELECT key_234,0.0009999275207519531
INSERT key_235,0.0019989013671875
SELECT key_235,0.0009996891021728516
INSERT key_236,0.0015079975128173828
SELECT key_236,0.0015041828155517578
INSERT key_237,0.0030050277709960938
SELECT key_237,0.0010004043579101562
INSERT key_238,0.0019981861114501953
SELECT key_238,0.0009999275207519531
INSERT key_239,0.003070354461669922
SELECT key_239,0.0
INSERT key_240,0.0029997825622558594
SELECT key_240,0.0
INSERT key_241,0.003000020980834961
SELECT key_241,0.0
INSERT key_242,0.0040361881256103516
SELECT key_242,0.0
INSERT key_243,0.003000020980834961
SELECT key_243,0.0010013580322265625
INSERT key_244,0.0019986629486083984
SELECT key_244,0.0010013580322265625
INSERT key_245,0.004140615463256836
SELECT key_245,0.0010001659393310547
INSERT key_246,0.0030002593994140625
SELECT key_246,0.0
INSERT key_247,0.004507303237915039
SELECT key_247,0.00099945068359375
INSERT key_248,0.002001523971557617
SELECT key_248,0.0009999275207519531
INSERT key_249,0.0020301342010498047
SELECT key_249,0.0013837814331054688
INSERT key_250,0.002643108367919922
SELECT key_250,0.0005037784576416016
INSERT key_251,0.003003835678100586
SELECT key_251,0.0010008811950683594
INSERT key_252,0.002505779266357422
SELECT key_252,0.0010528564453125
INSERT key_253,0.001956939697265625
SELECT key_253,0.0010001659393310547
INSERT key_254,0.002997875213623047
SELECT key_254,0.0010025501251220703
INSERT key_255,0.003145456314086914
SELECT key_255,0.0
INSERT key_256,0.0030045509338378906
SELECT key_256,0.0
INSERT key_257,0.0030002593994140625
SELECT key_257,0.0
INSERT key_258,0.00299835205078125
SELECT key_258,0.0006494522094726562
INSERT key_259,0.0035147666931152344
SELECT key_259,0.0
INSERT key_260,0.003998756408691406
SELECT key_260,0.0
INSERT key_261,0.002508878707885742
SELECT key_261,0.0009984970092773438
INSERT key_262,0.003003358840942383
SELECT key_262,0.0010001659393310547
INSERT key_263,0.0020012855529785156
SELECT key_263,0.0009987354278564453
INSERT key_264,0.003139495849609375
SELECT key_264,0.0010044574737548828
INSERT key_265,0.0029997825622558594
SELECT key_265,0.0
INSERT key_266,0.002644777297973633
SELECT key_266,0.0015118122100830078
INSERT key_267,0.003522634506225586
SELECT key_267,0.0010001659393310547
INSERT key_268,0.0035076141357421875
SELECT key_268,0.0
INSERT key_269,0.0030367374420166016
SELECT key_269,0.0
INSERT key_270,0.003026247024536133
SELECT key_270,0.0009777545928955078
INSERT key_271,0.0029997825622558594
SELECT key_271,0.0
INSERT key_272,0.00408172607421875
SELECT key_272,0.0
INSERT key_273,0.0029997825622558594
SELECT key_273,0.0009999275207519531
INSERT key_274,0.003998994827270508
SELECT key_274,0.0005023479461669922
INSERT key_275,0.003004789352416992
SELECT key_275,0.0
INSERT key_276,0.003123760223388672
SELECT key_276,0.0
INSERT key_277,0.0035390853881835938
SELECT key_277,0.0
INSERT key_278,0.0029494762420654297
SELECT key_278,0.0010001659393310547
INSERT key_279,0.0029997825622558594
SELECT key_279,0.0
INSERT key_280,0.0035877227783203125
SELECT key_280,0.0009210109710693359
INSERT key_281,0.0029985904693603516
SELECT key_281,0.0
INSERT key_282,0.00400233268737793
SELECT key_282,0.0
INSERT key_283,0.003507852554321289
SELECT key_283,0.0
INSERT key_284,0.0029985904693603516
SELECT key_284,0.0009996891021728516
INSERT key_285,0.002611398696899414
SELECT key_285,0.0010044574737548828
INSERT key_286,0.002508878707885742
SELECT key_286,0.0010001659393310547
INSERT key_287,0.002999544143676758
SELECT key_287,0.0
INSERT key_288,0.0035026073455810547
SELECT key_288,0.0
INSERT key_289,0.0029344558715820312
SELECT key_289,0.0
INSERT key_290,0.0030045509338378906
SELECT key_290,0.0010006427764892578
INSERT key_291,0.0019996166229248047
SELECT key_291,0.0009996891021728516
INSERT key_292,0.0038847923278808594
SELECT key_292,0.0009999275207519531
INSERT key_293,0.003000020980834961
SELECT key_293,0.0010008811950683594
INSERT key_294,0.0022232532501220703
SELECT key_294,0.0
INSERT key_295,0.0035085678100585938
SELECT key_295,0.0010006427764892578
INSERT key_296,0.002998828887939453
SELECT key_296,0.0
INSERT key_297,0.0037119388580322266
SELECT key_297,0.0010001659393310547
INSERT key_298,0.002046346664428711
SELECT key_298,0.0009546279907226562
INSERT key_299,0.003997802734375
SELECT key_299,0.000507354736328125
INSERT key_300,0.004004240036010742
SELECT key_300,0.0019996166229248047
INSERT key_301,0.003000020980834961
SELECT key_301,0.0005977153778076172
INSERT key_302,0.002506256103515625
SELECT key_302,0.00206756591796875
INSERT key_303,0.004164218902587891
SELECT key_303,0.0009992122650146484
INSERT key_304,0.0031156539916992188
SELECT key_304,0.0010976791381835938
INSERT key_305,0.002903461456298828
SELECT key_305,0.0
INSERT key_306,0.002548694610595703
SELECT key_306,0.0
INSERT key_307,0.0030062198638916016
SELECT key_307,0.0
INSERT key_308,0.0030002593994140625
SELECT key_308,0.0
INSERT key_309,0.003000020980834961
SELECT key_309,0.0011670589447021484
INSERT key_310,0.0027434825897216797
SELECT key_310,0.0015282630920410156
INSERT key_311,0.0020046234130859375
SELECT key_311,0.0
INSERT key_312,0.003000497817993164
SELECT key_312,0.0005042552947998047
INSERT key_313,0.002008199691772461
SELECT key_313,0.0010395050048828125
INSERT key_314,0.0029599666595458984
SELECT key_314,0.0010223388671875
INSERT key_315,0.0024814605712890625
SELECT key_315,0.0010073184967041016
INSERT key_316,0.00200653076171875
SELECT key_316,0.0009970664978027344
INSERT key_317,0.002999544143676758
SELECT key_317,0.001081705093383789
INSERT key_318,0.0035088062286376953
SELECT key_318,0.0
INSERT key_319,0.003999948501586914
SELECT key_319,0.0
INSERT key_320,0.00218963623046875
SELECT key_320,0.0010056495666503906
INSERT key_321,0.0022056102752685547
SELECT key_321,0.0
INSERT key_322,0.0035758018493652344
SELECT key_322,0.0009996891021728516
INSERT key_323,0.003000497817993164
SELECT key_323,0.0010006427764892578
INSERT key_324,0.002056121826171875
SELECT key_324,0.0009992122650146484
INSERT key_325,0.003000974655151367
SELECT key_325,0.0
INSERT key_326,0.004003286361694336
SELECT key_326,0.0010578632354736328
INSERT key_327,0.0019996166229248047
SELECT key_327,0.0010004043579101562
INSERT key_328,0.0020008087158203125
SELECT key_328,0.0009989738464355469
INSERT key_329,0.0020012855529785156
SELECT key_329,0.0009987354278564453
INSERT key_330,0.0026273727416992188
SELECT key_330,0.0010006427764892578
INSERT key_331,0.0019996166229248047
SELECT key_331,0.0015032291412353516
INSERT key_332,0.0030510425567626953
SELECT key_332,0.0
INSERT key_333,0.003350973129272461
SELECT key_333,0.0009999275207519531
INSERT key_334,0.0020003318786621094
SELECT key_334,0.00102996826171875
INSERT key_335,0.0034995079040527344
SELECT key_335,0.0
INSERT key_336,0.0029997825622558594
SELECT key_336,0.00099945068359375
INSERT key_337,0.004001617431640625
SELECT key_337,0.0
INSERT key_338,0.0044062137603759766
SELECT key_338,0.0
INSERT key_339,0.004000663757324219
SELECT key_339,0.0
INSERT key_340,0.0025022029876708984
SELECT key_340,0.0010039806365966797
INSERT key_341,0.004000186920166016
SELECT key_341,0.0
INSERT key_342,0.004199981689453125
SELECT key_342,0.0
INSERT key_343,0.003092527389526367
SELECT key_343,0.0009992122650146484
INSERT key_344,0.0031540393829345703
SELECT key_344,0.0006616115570068359
INSERT key_345,0.003134012222290039
SELECT key_345,0.0010623931884765625
INSERT key_346,0.002860546112060547
SELECT key_346,0.0
INSERT key_347,0.0028002262115478516
SELECT key_347,0.0005369186401367188
INSERT key_348,0.003459453582763672
SELECT key_348,0.001001596450805664
INSERT key_349,0.0030035972595214844
SELECT key_349,0.0010006427764892578
INSERT key_350,0.0031142234802246094
SELECT key_350,0.0010044574737548828
INSERT key_351,0.0031096935272216797
SELECT key_351,0.0
INSERT key_352,0.003949165344238281
SELECT key_352,0.0
INSERT key_353,0.0051953792572021484
SELECT key_353,0.0
INSERT key_354,0.0030002593994140625
SELECT key_354,0.0
INSERT key_355,0.003999471664428711
SELECT key_355,0.0
INSERT key_356,0.003050565719604492
SELECT key_356,0.0
INSERT key_357,0.0020003318786621094
SELECT key_357,0.0010633468627929688
INSERT key_358,0.003844738006591797
SELECT key_358,0.0005125999450683594
INSERT key_359,0.0020046234130859375
SELECT key_359,0.0010290145874023438
INSERT key_360,0.002971649169921875
SELECT key_360,0.0009996891021728516
INSERT key_361,0.002504587173461914
SELECT key_361,0.0
INSERT key_362,0.0030541419982910156
SELECT key_362,0.0012214183807373047
INSERT key_363,0.004003047943115234
SELECT key_363,0.0
INSERT key_364,0.002523660659790039
SELECT key_364,0.001003265380859375
INSERT key_365,0.0020008087158203125
SELECT key_365,0.0010876655578613281
INSERT key_366,0.002912759780883789
SELECT key_366,0.0
INSERT key_367,0.0037093162536621094
SELECT key_367,0.0
INSERT key_368,0.003322124481201172
SELECT key_368,0.0
INSERT key_369,0.003905057907104492
SELECT key_369,0.0
INSERT key_370,0.0031659603118896484
SELECT key_370,0.0
INSERT key_371,0.004004001617431641
SELECT key_371,0.0009951591491699219
INSERT key_372,0.002002716064453125
SELECT key_372,0.000997781753540039
INSERT key_373,0.004070281982421875
SELECT key_373,0.0
INSERT key_374,0.0030002593994140625
SELECT key_374,0.0010726451873779297
INSERT key_375,0.003782510757446289
SELECT key_375,0.0004024505615234375
INSERT key_376,0.003040790557861328
SELECT key_376,0.0010013580322265625
INSERT key_377,0.0035915374755859375
SELECT key_377,0.0
INSERT key_378,0.0030982494354248047
SELECT key_378,0.0009965896606445312
INSERT key_379,0.003939390182495117
SELECT key_379,0.0009996891021728516
INSERT key_380,0.0020895004272460938
SELECT key_380,0.0009992122650146484
INSERT key_381,0.00400090217590332
SELECT key_381,0.0009996891021728516
INSERT key_382,0.0029997825622558594
SELECT key_382,0.0
INSERT key_383,0.004101276397705078
SELECT key_383,0.0005052089691162109
INSERT key_384,0.002510547637939453
SELECT key_384,0.0010044574737548828
INSERT key_385,0.003508329391479492
SELECT key_385,0.001012563705444336
INSERT key_386,0.002987384796142578
SELECT key_386,0.0010006427764892578
INSERT key_387,0.0020055770874023438
SELECT key_387,0.0
INSERT key_388,0.0030455589294433594
SELECT key_388,0.0
INSERT key_389,0.002999544143676758
SELECT key_389,0.0010001659393310547
INSERT key_390,0.004000425338745117
SELECT key_390,0.0
INSERT key_391,0.0030405521392822266
SELECT key_391,0.0009999275207519531
INSERT key_392,0.002510547637939453
SELECT key_392,0.0
INSERT key_393,0.004038333892822266
SELECT key_393,0.0
INSERT key_394,0.004010915756225586
SELECT key_394,0.0010006427764892578
INSERT key_395,0.0055348873138427734
SELECT key_395,0.0
INSERT key_396,0.0029997825622558594
SELECT key_396,0.0009996891021728516
INSERT key_397,0.0040013790130615234
SELECT key_397,0.0
INSERT key_398,0.00404667854309082
SELECT key_398,0.0
INSERT key_399,0.0039997100830078125
SELECT key_399,0.0
INSERT key_400,0.003000497817993164
SELECT key_400,0.0011391639709472656
INSERT key_401,0.0019996166229248047
SELECT key_401,0.00150299072265625
INSERT key_402,0.003566741943359375
SELECT key_402,0.0
INSERT key_403,0.002513408660888672
SELECT key_403,0.0009999275207519531
INSERT key_404,0.0030035972595214844
SELECT key_404,0.0
INSERT key_405,0.0029990673065185547
SELECT key_405,0.0
INSERT key_406,0.004051685333251953
SELECT key_406,0.0010704994201660156
INSERT key_407,0.0019290447235107422
SELECT key_407,0.0010008811950683594
INSERT key_408,0.0029990673065185547
SELECT key_408,0.0
INSERT key_409,0.0030891895294189453
SELECT key_409,0.0
INSERT key_410,0.0029973983764648438
SELECT key_410,0.0
INSERT key_411,0.0052258968353271484
SELECT key_411,0.0008029937744140625
INSERT key_412,0.003004312515258789
SELECT key_412,0.0010008811950683594
INSERT key_413,0.002998828887939453
SELECT key_413,0.0010001659393310547
INSERT key_414,0.003030538558959961
SELECT key_414,0.0
INSERT key_415,0.003011941909790039
SELECT key_415,0.0009894371032714844
INSERT key_416,0.0029990673065185547
SELECT key_416,0.0
INSERT key_417,0.003095865249633789
SELECT key_417,0.0004448890686035156
INSERT key_418,0.003082752227783203
SELECT key_418,0.0
INSERT key_419,0.0030667781829833984
SELECT key_419,0.0
INSERT key_420,0.0025069713592529297
SELECT key_420,0.0
INSERT key_421,0.0035064220428466797
SELECT key_421,0.0
INSERT key_422,0.0020012855529785156
SELECT key_422,0.0010366439819335938
INSERT key_423,0.003528118133544922
SELECT key_423,0.0009412765502929688
INSERT key_424,0.0025069713592529297
SELECT key_424,0.0
